year,scenario,county_id,county_name,state,total_annual_precip_mm,days_above_threshold,mean_daily_precip_mm,max_daily_precip_mm,precip_std_mm,dry_days,wet_days,precip_percentile_95,precip_percentile_99
2057,ssp370,69110,Saipan,,7775.9072265625,137,21.303855895996094,134.94773864746094,22.760974884033203,71,294,65.01290893554688,100.9582748413086
2058,ssp370,69110,Saipan,,3781.2431640625,57,10.359570503234863,63.91984176635742,14.179938316345215,99,266,41.2930793762207,56.07611846923828
2059,ssp370,69110,Saipan,,7246.982421875,122,19.854745864868164,109.15489959716797,20.643720626831055,63,302,57.377655029296875,85.47746276855469
2060,ssp370,69110,Saipan,,7372.65234375,131,20.199047088623047,127.7817153930664,21.120737075805664,63,302,56.750099182128906,86.47760009765625
2061,ssp370,69110,Saipan,,6520.0947265625,94,17.86327362060547,170.95924377441406,23.47392463684082,66,299,60.454933166503906,106.02300262451172
2062,ssp370,69110,Saipan,,3022.662109375,37,8.281266212463379,107.23468017578125,15.409228324890137,117,248,42.437950134277344,69.97172546386719
2063,ssp370,69110,Saipan,,7504.255859375,137,20.55960464477539,116.4847640991211,20.727760314941406,56,309,60.700592041015625,91.5
2064,ssp370,69110,Saipan,,9573.638671875,163,26.22914695739746,174.0411376953125,25.95148277282715,38,327,71.02234649658203,117.62928771972656
2065,ssp370,69110,Saipan,,4297.7275390625,57,11.774596214294434,72.1725082397461,15.12794303894043,87,278,43.102176666259766,62.76893615722656
2066,ssp370,69110,Saipan,,2605.652099609375,25,7.138772964477539,111.23197174072266,12.17548656463623,122,243,29.7486572265625,51.96992492675781
2067,ssp370,69110,Saipan,,4836.26611328125,68,13.250043869018555,178.3680877685547,20.90339469909668,98,267,47.52265548706055,90.1024398803711
2068,ssp370,69110,Saipan,,11055.83203125,190,30.28995132446289,134.88433837890625,24.692134857177734,25,340,74.787841796875,106.5697021484375
2069,ssp370,69110,Saipan,,6642.7998046875,89,18.199451446533203,138.82733154296875,25.376144409179688,85,280,73.09278869628906,117.90616607666016
2070,ssp370,69110,Saipan,,5594.1396484375,85,15.326410293579102,112.79993438720703,18.628007888793945,81,284,49.316619873046875,87.4205322265625
2071,ssp370,69110,Saipan,,9341.3251953125,139,25.59267234802246,133.783935546875,26.80867576599121,42,323,85.7353744506836,109.27304077148438
2072,ssp370,69110,Saipan,,3448.25341796875,42,9.447269439697266,115.45149993896484,16.791900634765625,114,251,43.90882110595703,77.96109008789062
2073,ssp370,69110,Saipan,,6237.67138671875,109,17.089509963989258,149.42752075195312,20.080114364624023,86,279,50.128875732421875,75.89424133300781
2074,ssp370,69110,Saipan,,7872.6650390625,120,21.568944931030273,168.59967041015625,22.14019203186035,45,320,57.865081787109375,96.97052764892578
2075,ssp370,69110,Saipan,,7563.564453125,118,20.72209358215332,212.72862243652344,25.358219146728516,62,303,67.6911849975586,95.06902313232422
2076,ssp370,69110,Saipan,,3005.76318359375,38,8.234967231750488,62.0455436706543,12.031283378601074,106,259,36.47838592529297,48.64375305175781
2077,ssp370,69110,Saipan,,7979.4423828125,150,21.861486434936523,156.7108917236328,19.82721710205078,50,315,53.632080078125,76.43037414550781
2078,ssp370,69110,Saipan,,9868.8828125,152,27.038034439086914,208.8284149169922,28.079818725585938,41,324,84.52445983886719,115.8929672241211
2079,ssp370,69110,Saipan,,7275.93408203125,111,19.934066772460938,164.78045654296875,24.954364776611328,72,293,70.2632064819336,105.8150405883789
2080,ssp370,69110,Saipan,,3425.665283203125,36,9.385384559631348,131.22743225097656,16.81783103942871,73,292,41.610294342041016,82.91741943359375
2081,ssp370,69110,Saipan,,5456.09130859375,81,14.948195457458496,244.92237854003906,23.775808334350586,117,248,52.53462219238281,101.56783294677734
2082,ssp370,69110,Saipan,,8895.412109375,131,24.37099266052246,156.2338104248047,30.0749454498291,64,301,83.49736785888672,131.7159423828125
2083,ssp370,69110,Saipan,,4904.810546875,59,13.437836647033691,152.01666259765625,21.046783447265625,104,261,50.483856201171875,110.59947967529297
2084,ssp370,69110,Saipan,,3504.6826171875,45,9.6018705368042,164.46836853027344,14.984036445617676,83,282,37.035343170166016,51.401756286621094
2085,ssp370,69110,Saipan,,4669.046875,66,12.791909217834473,65.30684661865234,13.260944366455078,68,297,38.8294792175293,48.0382080078125
2086,ssp370,69110,Saipan,,9163.966796875,158,25.10675811767578,125.07028198242188,24.09088897705078,36,329,73.7194595336914,109.97711181640625
2087,ssp370,69110,Saipan,,9647.888671875,149,26.432571411132812,116.44493865966797,27.382963180541992,55,310,82.7271499633789,106.133544921875
2088,ssp370,69110,Saipan,,6790.00048828125,99,18.602741241455078,163.2244415283203,25.488975524902344,74,291,70.57673645019531,119.49756622314453
2089,ssp370,69110,Saipan,,3964.6767578125,57,10.862128257751465,83.84675598144531,14.181282997131348,88,277,40.638912200927734,52.72385787963867
2090,ssp370,69110,Saipan,,10900.576171875,189,29.864591598510742,153.3251953125,25.21097183227539,28,337,77.73606872558594,119.28882598876953
2091,ssp370,69110,Saipan,,6282.2587890625,89,17.211668014526367,178.76031494140625,22.57788848876953,83,282,59.428123474121094,90.86338806152344
2092,ssp370,69110,Saipan,,3720.03515625,51,10.191877365112305,116.80923461914062,16.680057525634766,116,249,47.87266159057617,69.25874328613281
2093,ssp370,69110,Saipan,,2006.305419921875,19,5.496726989746094,72.74771118164062,10.095687866210938,151,214,25.903650283813477,48.22162628173828
2094,ssp370,69110,Saipan,,6129.33935546875,87,16.79271125793457,96.7222671508789,17.09425926208496,50,315,48.860923767089844,78.42451477050781
2095,ssp370,69110,Saipan,,10287.6474609375,159,28.185335159301758,296.17388916015625,31.2781982421875,33,332,81.394775390625,136.47572326660156
2096,ssp370,69110,Saipan,,7460.9462890625,116,20.440948486328125,162.1480255126953,26.922061920166016,81,284,70.3930435180664,121.40983581542969
2097,ssp370,69110,Saipan,,4007.05859375,64,10.978242874145508,136.82403564453125,18.980085372924805,127,238,43.73007583618164,81.75428771972656
2098,ssp370,69110,Saipan,,5309.4169921875,81,14.546347618103027,155.5841522216797,20.761146545410156,87,278,52.31663131713867,91.52333068847656
2099,ssp370,69110,Saipan,,9653.2978515625,137,26.447391510009766,180.8874053955078,32.047183990478516,62,303,97.46331787109375,132.73492431640625
2100,ssp370,69110,Saipan,,3210.38037109375,30,8.795562744140625,109.69247436523438,16.664474487304688,91,274,46.585365295410156,83.760009765625
